Date,Open,High,Low,Close,Adj Close,Volume
2016-12-15,718.799988,734.599976,712,724.75,723.536926,1043365
2016-12-16,725,727,717.200012,719.099976,717.896362,3781538
2016-12-19,719,721.950012,715.400024,719.650024,718.445496,1016994
2016-12-20,721,723,716.900024,718.349976,717.147644,916751
2016-12-21,717.099976,726.5,717.099976,719.799988,718.595215,1074562
2016-12-22,718.5,719,711.5,713.150024,711.95636,841012
2016-12-23,705.099976,714,704.099976,711.75,710.558655,1021690
2016-12-26,711.900024,714,704.25,711.049988,709.859863,485656
2016-12-27,707.150024,716,705.599976,712.150024,710.958069,1337045
2016-12-28,712,718.900024,709.099976,713.049988,711.856506,1211967
2016-12-29,710,715,708.349976,713.400024,712.205933,1303123
2016-12-30,714.099976,722.75,714.099976,719.700012,718.495361,990367
2017-01-02,720,721,708.25,714.799988,713.603577,1206555
2017-01-03,714.950012,717.450012,707.150024,711.75,710.558655,1381976
2017-01-04,713,713,692.5,695.599976,694.43573,4258608
2017-01-05,702.849976,702.849976,696.200012,698.950012,697.78009,2180203
2017-01-06,698,718.5,693.349976,716.849976,715.650085,3664687
2017-01-09,718,724.25,707.099976,709.25,708.062866,1540326
2017-01-10,711.099976,715.700012,710,712.650024,711.457153,867005
2017-01-11,715,733.799988,708,728.400024,727.180908,3577518
2017-01-12,732.450012,732.450012,723.049988,727.950012,726.731628,1106785
2017-01-13,731.5,735.599976,724.400024,727.75,726.53186,1006051
2017-01-16,726.099976,736.200012,723,731.200012,729.976135,741938
2017-01-17,732.799988,735,724.299988,726,724.784851,681333
2017-01-18,725.099976,741.75,725.099976,731.099976,729.876282,1125851
2017-01-19,731,737,727,728.200012,726.98114,915362
2017-01-20,732.75,733.150024,718,723.049988,721.839722,1115048
2017-01-23,722.5,739.900024,722,732.75,731.523499,1457199
2017-01-24,737.5,745,734.099976,743.349976,742.105774,1206679
2017-01-25,747.5,800.900024,745.049988,795.200012,793.869019,8772524
2017-01-27,798,802.099976,780.450012,785.049988,783.735962,3709367
2017-01-30,786,790,771.099976,775.599976,774.301758,2183478
2017-01-31,777,780.299988,763.049988,774.150024,772.854248,1400680
2017-02-01,777.5,782.950012,739.150024,777.049988,775.74939,4951867
2017-02-02,779,780.450012,764.450012,770.400024,769.110535,2022953
2017-02-03,769.5,777.200012,760,765.299988,764.018982,1562576
2017-02-06,770,773.75,765.299988,766.700012,765.416748,1967556
2017-02-07,769,784.950012,768.5,773.349976,772.055542,2996111
2017-02-08,774.400024,776.200012,762,767.599976,766.315186,2607668
2017-02-09,769.900024,779.5,765,769.650024,768.361816,1306279
2017-02-10,771.099976,786.299988,771.099976,778.900024,777.596313,1871296
2017-02-13,779.799988,796,779.5,793.150024,791.82251,1804668
2017-02-14,793.900024,796.349976,785.950012,790.299988,788.977173,1338969
2017-02-15,791.200012,795,781.75,784.299988,782.987305,1360744
2017-02-16,785,798.5,780.25,792.5,791.173523,2256205
2017-02-17,805,811,790.099976,796.5,795.16687,4259173
2017-02-20,801.900024,805,795,797.049988,795.715881,847401
2017-02-21,799.150024,800.599976,791.099976,797.900024,796.564514,632134
2017-02-22,799.799988,804.450012,793.75,795.849976,794.517883,1106511
2017-02-23,798.5,814.400024,792.5,810.950012,809.592712,4575547
2017-02-27,807.5,812.5,795.549988,800.5,799.160156,2381678
2017-02-28,801.900024,808.450012,798.799988,802.099976,800.757446,972189
2017-03-01,802.099976,827.200012,802.049988,824.150024,822.770508,2968583
2017-03-02,827.5,828.700012,812.75,816.150024,814.783936,4455373
2017-03-03,816,817,803,809.5,808.145081,1317035
2017-03-06,812.900024,822.200012,811.099976,818.950012,817.579285,1439574
2017-03-07,820,821,814,817,815.632507,949754
2017-03-08,823.049988,838.950012,819.200012,824.900024,823.519348,3815129
2017-03-09,826,827.799988,820,825.450012,824.06842,1597549
2017-03-10,835.049988,838.900024,826.150024,828.900024,827.512634,1352797
2017-03-14,843,851.450012,832,836.150024,834.750488,3116342
2017-03-15,837,848.450012,835.150024,844.150024,842.737061,1718310
2017-03-16,849.200012,856.349976,849.200012,851.400024,849.974976,1261745
2017-03-17,852.950012,854.450012,842.549988,848.25,846.8302,4646494
2017-03-20,855,862,848,854.599976,853.169556,1592288
2017-03-21,855,861.400024,850.950012,859.549988,858.111328,1458329
2017-03-22,853,864.900024,848.5,862.200012,860.756836,9354327
2017-03-23,863.150024,873.5,862.049988,868.150024,866.696899,1610154
2017-03-24,871,886.400024,863.900024,879.349976,877.878174,2280029
2017-03-27,879.349976,880,858.700012,871.150024,869.691956,1999306
2017-03-28,877.5,879.950012,856,859.450012,858.011475,3049130
2017-03-29,864.099976,864.75,852.549988,857.599976,856.164551,2483787
2017-03-30,862.5,871.950012,859.349976,865.150024,863.701965,3534385
2017-03-31,865,880,862.049988,872.200012,870.740173,2586431
2017-04-03,877,879.799988,871,875.950012,874.483887,1365426
2017-04-05,880,896.599976,877.599976,889.849976,888.360535,2006328
2017-04-06,885,897.5,883.700012,894.349976,892.853027,1988350
2017-04-07,890,893.200012,870,873.099976,871.638611,1612677
2017-04-10,877.700012,879.900024,867.5,877.349976,875.88147,945515
2017-04-11,872.700012,889,871.099976,881.049988,879.575317,1400544
2017-04-12,881,883.450012,873.599976,879.400024,877.928101,1088987
2017-04-13,879,884,872.5,879.5,878.027893,937868
2017-04-17,885,889.75,875,887.599976,886.114319,1232806
2017-04-18,890,892.700012,876.599976,881.650024,880.174316,1266297
2017-04-19,879.099976,881.599976,867.200012,875.599976,874.134399,898264
2017-04-20,876.599976,891.450012,876.099976,889.150024,887.661743,998075
2017-04-21,890,897.5,878.5,880.400024,878.926392,1260745
2017-04-24,878,898.450012,876.299988,895.75,894.250732,3128325
2017-04-25,899,904,885.099976,898,896.496948,2496583
2017-04-26,899.700012,921,895.549988,900.349976,898.843018,3611321
2017-04-27,907.950012,919.349976,890,916.650024,915.115723,7060437
2017-04-28,917.5,919.900024,901,901.950012,900.440308,1236662
2017-05-02,902.049988,919.900024,901,917.900024,916.363708,2570563
2017-05-03,920.049988,922,913.799988,916.950012,915.415222,1012552
2017-05-04,917.25,918,900.450012,905.450012,903.934509,1503426
2017-05-05,908.950012,912,900.25,908.299988,906.779663,2195801
2017-05-08,907.5,910,900,907.349976,905.831299,1067991
2017-05-09,910,911.349976,905.400024,906.849976,905.332092,583372
2017-05-10,911,929.650024,911,927.650024,926.097351,1940601
2017-05-11,933.049988,940.5,930.549988,936.799988,935.231995,2200001
2017-05-12,940,962,937.549988,954.650024,953.052185,4308505
2017-05-15,955,981.450012,954.400024,973.299988,971.670898,4155827
2017-05-16,973.5,975,957.099976,959.849976,958.243408,2397324
2017-05-17,962.400024,962.400024,945.599976,951.200012,949.607849,1187031
2017-05-18,947.950012,952.900024,935.099976,942.849976,941.271851,5827141
2017-05-19,945,947.5,935.75,937.349976,935.781006,1242128
2017-05-22,942.5,954,937.349976,941.25,939.674561,1386033
2017-05-23,941,946.099976,935.299988,940.25,938.67627,1370650
2017-05-24,938.599976,943.400024,932.5,936.099976,934.533142,1014349
2017-05-25,936,962.5,936,956.5,954.898987,4144290
