Date,Reliance,Kotak Bank,HDFC Bank,Baj Finance,TITAN,L & T,TATA Motors,Britannia,Asian Paint
2018/04/30,954.254639,1211.099976,972.150024,1907.699951,981.799988,1400.900024,340.399994,2756.600098,1201.699951
2018/05/02,963.566345,1256.849976,984.75,1905.099976,964.5,1403.150024,336.049988,2712.524902,1222.300049
2018/05/03,952.570557,1233.550049,983.950012,1874.300049,959.349976,1377.75,333.5,2668.550049,1206.75
2018/05/04,944.992432,1233.449951,994.25,1857.400024,958.099976,1368.699951,334.399994,2692.25,1190.449951
2018/05/07,961.882324,1245.050049,988.700012,1895.449951,968.950012,1389.150024,335.149994,2736.350098,1215.25
2018/05/08,958.018921,1241.849976,983.525024,1868.400024,968.099976,1364.900024,332.149994,2722.350098,1209.900024
2018/05/09,967.528809,1251.150024,989.200012,1849.099976,985.700012,1375.650024,341.950012,2700.75,1222.550049
2018/05/10,971.937012,1247.5,996.349976,1837.400024,973.099976,1362.199951,333.600006,2693.225098,1217.699951
2018/05/11,979.960938,1267.300049,1005.875,1861.5,956.049988,1387.400024,330.799988,2738.850098,1286.449951
2018/05/14,977.335815,1271.599976,1010.875,1864.5,920,1381.75,323.600006,2732.050049,1297.349976
2018/05/15,969.75769,1283.849976,1018.900024,1901.949951,931,1374.199951,310.100006,2727.399902,1314.650024
2018/05/16,947.171753,1281.400024,1011.674988,1919.949951,931.150024,1362.349976,310.25,2771.100098,1323.699951
2018/05/17,936.473145,1270.699951,1013.875,2066.5,936.5,1355.949951,314.899994,2738.375,1309.449951
2018/05/18,925.081177,1294.400024,1006.075012,2149.649902,939.950012,1315.550049,304.600006,2798.524902,1308.349976
2018/05/21,922.604614,1276.650024,996.525024,2105.449951,915.25,1313.25,295.899994,2760.800049,1301.699951
2018/05/22,918.047852,1262.699951,994.950012,2149.300049,914.200012,1320.150024,307.700012,2802.199951,1286.849976
2018/05/23,903.68396,1255.349976,983.75,2078.399902,920.099976,1326.900024,309.450012,2857.850098,1278.599976
2018/05/24,907.250183,1275.449951,993,2094.75,921.299988,1338.050049,288.649994,2859.100098,1293.599976
2018/05/25,912.153687,1295.849976,1004.349976,2116,924.400024,1342,294.149994,2913.75,1292.349976
2018/05/28,911.757446,1297.150024,1021.099976,2094.949951,928.900024,1376.449951,296.299988,2921.475098,1321.849976
2018/05/29,908.835144,1284.25,1016.299988,2077.100098,914.5,1380.599976,294.649994,2902.550049,1299.5
2018/05/30,907.497803,1303.25,1024.175049,2118.649902,913.599976,1365.650024,288.899994,2894.925049,1293.849976
2018/05/31,912.698547,1334.599976,1069.724976,2109.899902,900.099976,1370.400024,282.5,2961.975098,1304.650024
2018/06/01,921.812134,1318,1055.300049,2077.399902,900,1372.400024,287.200012,2906.225098,1293.050049
2018/06/04,932.015442,1303.949951,1023.099976,2062.850098,885.349976,1357.849976,286.649994,2883.100098,1284.449951
2018/06/05,938.751587,1304.699951,1031.800049,2100.600098,863.950012,1333.75,284.950012,2905.899902,1273.599976
2018/06/06,945.438171,1315.699951,1028.675049,2160.649902,899.450012,1350.550049,295.649994,2938.475098,1262.800049
2018/06/07,962.229004,1310.449951,1031.099976,2169.449951,887.150024,1355.150024,305.399994,2996.649902,1290.800049
2018/06/08,975.106934,1318.349976,1024.675049,2186.850098,896,1343.949951,309.950012,2958.824951,1278.849976
2018/06/11,973.422913,1323.349976,1021.150024,2250.300049,903.349976,1343.25,309.75,2955.225098,1283.300049
2018/06/12,987.786743,1329.300049,1021.924988,2261.25,904.700012,1366.400024,307.799988,2973.300049,1287.699951
2018/06/13,993.086548,1325.650024,1015.724976,2231.050049,918.150024,1358.75,308.399994,3008.574951,1286.400024
2018/06/14,998.485352,1332.650024,1018.700012,2243.25,905.25,1343,305.899994,3000.875,1286.099976
2018/06/15,1004.676697,1340,1014.799988,2283.600098,903.450012,1329.900024,302.950012,3068.300049,1282.199951
2018/06/18,1006.013977,1315.300049,1009.575012,2243.149902,897.700012,1323.199951,308.799988,3037,1282.050049
2018/06/19,986.697083,1303.25,1011.75,2270.600098,889,1310.400024,305.049988,2988.274902,1269.199951
2018/06/20,1009.67926,1324.599976,1028.074951,2267.800049,888.349976,1306.75,305.600006,2997.774902,1271.300049
2018/06/21,1022.26001,1313.949951,1028.800049,2257.449951,868.400024,1289.800049,307,2981.350098,1253
2018/06/22,1002.992615,1321.400024,1041.675049,2336.050049,877.549988,1299.849976,308,2979.725098,1267.699951
2018/06/25,995.01825,1328,1047.474976,2390.600098,864,1268.150024,289.399994,2988.699951,1253.449951
2018/06/26,969.75769,1329.849976,1046.849976,2367.350098,872.150024,1270.050049,276.850006,3025.050049,1274.599976
2018/06/27,956.780701,1324.199951,1056.300049,2335.5,869.650024,1232.75,271.049988,3043.800049,1267.150024
2018/06/28,936.076904,1339.099976,1065.425049,2274.699951,836.349976,1234.949951,263.350006,3064.774902,1268.400024
2018/06/29,963.318726,1342.949951,1054.224976,2296.350098,878.5,1275.099976,269.299988,3106.875,1264.449951
2018/07/02,951.579956,1337.949951,1036.625,2299.550049,897.400024,1255.949951,266.700012,3116.475098,1293.050049
2018/07/03,962.179504,1353.150024,1035.099976,2321.100098,893.200012,1251.5,269.450012,3108.274902,1291.849976
2018/07/04,980.802979,1365.25,1051.775024,2331.399902,886.549988,1259.5,267.049988,3149.875,1289.800049
2018/07/05,955.443359,1365,1061.875,2330.149902,838,1254.449951,261.549988,3153.649902,1321.400024
2018/07/06,968.370789,1371.199951,1057.574951,2345.699951,829.650024,1266.300049,270.850006,3154.949951,1323.150024
2018/07/09,987.737244,1385.099976,1062.824951,2348.050049,821.799988,1288,273.5,3191.425049,1363.099976
2018/07/10,1016.068665,1372.150024,1073.199951,2366.350098,832.849976,1284.599976,275.450012,3194.850098,1370.449951
2018/07/11,1029.045654,1386.949951,1074.125,2355.600098,809.5,1274.75,267.799988,3178.875,1359.800049
2018/07/12,1072.186768,1389.800049,1082.974976,2415,808.450012,1299.75,266.100006,3202.824951,1357.900024
2018/07/13,1089.4729,1404.349976,1090.449951,2468.600098,838.700012,1298.400024,263.600006,3237.550049,1367.800049
2018/07/16,1066.094482,1408.449951,1084.425049,2472.300049,831.200012,1283.099976,252.100006,3266.350098,1359.550049
2018/07/17,1082.092896,1400.599976,1088.375,2469.149902,845.150024,1286.849976,257.950012,3213.449951,1376.25
2018/07/18,1082.291016,1398.550049,1088.099976,2488.75,846.200012,1292.150024,251.850006,3182.899902,1393
2018/07/19,1094.475464,1347.400024,1093.050049,2520.199951,869.849976,1258.099976,252.5,3186.149902,1403
2018/07/20,1118.052002,1333.300049,1094.525024,2721.350098,860.400024,1270.349976,253.399994,3179.074951,1396.449951
2018/07/23,1109.780396,1337.050049,1078.224976,2755.800049,858.75,1279.150024,258.75,3217.975098,1433.199951
2018/07/24,1100.518188,1312.25,1079.875,2713.350098,861.650024,1324,258.799988,3233.225098,1467.75
2018/07/25,1104.678711,1314.900024,1085.175049,2705.050049,865.900024,1320.699951,257.850006,3222,1450.150024
2018/07/26,1100.220947,1311.25,1096.300049,2681.649902,854.5,1305.949951,258.25,3225.149902,1433.849976
2018/07/27,1119.240723,1311.099976,1101.074951,2713.699951,884.099976,1311.449951,268.149994,3192.600098,1434.849976
2018/07/30,1140.588379,1305.25,1084.949951,2678,892.049988,1295.349976,267.5,3165.725098,1430.199951
2018/07/31,1174.863525,1306.849976,1089.75,2697.899902,912.349976,1302.300049,264.100006,3271.100098,1451.400024
2018/08/01,1181.153809,1312.699951,1079.349976,2722.800049,917.349976,1298,265.049988,3244.925049,1437.199951
2018/08/02,1157.37915,1280.199951,1065.099976,2683.850098,921.5,1282.400024,260.850006,3228.699951,1418.400024
2018/08/03,1165.898438,1309.5,1060.824951,2681.300049,919.200012,1290,258.450012,3196.350098,1411.849976
2018/08/06,1181.401489,1282.800049,1057.150024,2696.25,901.650024,1290.449951,254.050003,3163.350098,1397.400024
2018/08/07,1173.080322,1283.699951,1065.449951,2747.350098,927.25,1295.300049,251.600006,3100.199951,1424.25
2018/08/08,1206.265747,1288.300049,1068.175049,2813.149902,935,1298.25,255.149994,3150.699951,1425.75
2018/08/09,1206.513428,1277.25,1059.25,2830.149902,915.299988,1284.699951,257.850006,3167.699951,1417.349976
2018/08/10,1192.892578,1285.5,1057.224976,2808.449951,920.099976,1264.650024,250.100006,3171.875,1418.599976
2018/08/13,1176.547485,1287.150024,1045.824951,2760.399902,913.650024,1269.050049,248.699997,3215.324951,1399.25
2018/08/14,1199.232422,1293,1044.550049,2830.199951,925.599976,1253.25,248.800003,3229.75,1395.099976
2018/08/16,1189.524536,1245.400024,1037.849976,2856.600098,919.450012,1231.650024,251.300003,3247.074951,1394.800049
2018/08/17,1192.446777,1263.25,1038.675049,2851.199951,941.549988,1240.150024,258.25,3314.949951,1400.650024
2018/08/20,1223.304321,1274.75,1048.099976,2839.75,921.700012,1323.699951,270.100006,3385.699951,1409.099976
2018/08/21,1235.48877,1263.400024,1048.025024,2871.800049,916.299988,1322.550049,268.799988,3428.725098,1403.300049
2018/08/23,1257.529907,1247.699951,1039.949951,2893.850098,911.900024,1352.050049,256.899994,3450.074951,1394.75
2018/08/24,1265.504272,1254.5,1034.925049,2916.600098,885.349976,1342.900024,255.5,3386.725098,1393.5
2018/08/27,1279.372803,1274.900024,1040.224976,2950.75,890.900024,1356.099976,258.799988,3402.475098,1399.800049
2018/08/28,1306.614624,1285.099976,1047.425049,2932.600098,888.299988,1355.599976,260,3422.824951,1407.5
2018/08/29,1282.047485,1288.599976,1039.25,2985.5,882.799988,1351.550049,261.700012,3367.899902,1394
2018/08/30,1262.48291,1278.050049,1033.050049,2926.75,878.349976,1346.550049,259.350006,3345,1378.699951
2018/08/31,1229.990967,1287.25,1030.599976,2856.600098,891.900024,1369.550049,267.5,3368.375,1372.449951
2018/09/03,1217.608276,1269.099976,1037.525024,2724.050049,912.75,1363,266.600006,3282.925049,1361.599976
2018/09/04,1230.288086,1257.599976,1025.900024,2746.300049,880.900024,1359.300049,261.950012,3172.024902,1311.300049
2018/09/05,1215.478516,1238.150024,1022.924988,2716.899902,863.900024,1348,266.5,3092.5,1321.300049
2018/09/06,1249.55542,1260.900024,1026.099976,2684.100098,867.150024,1347.099976,269.950012,3097.225098,1314.5
2018/09/07,1266.593994,1244.949951,1028.474976,2744.199951,867.450012,1347.5,277.399994,3114.550049,1316
2018/09/10,1244.057617,1223.349976,1020.575012,2615.649902,857.549988,1336.800049,275.700012,3047,1293.099976
2018/09/11,1226.078003,1206.400024,1000.200012,2600.75,820.75,1329.650024,267.299988,2970.024902,1297.849976
2018/09/12,1240.739014,1230.400024,1005.924988,2594,826.450012,1352.25,262.399994,3007.75,1291
2018/09/14,1241.382935,1239.550049,1014.799988,2672.199951,842.599976,1358.849976,266.600006,3056.149902,1333.900024
2018/09/17,1214.388794,1230.400024,996.099976,2604.600098,823.450012,1344.75,260.25,3010.875,1308.650024
2018/09/18,1205.720947,1215.300049,994.599976,2570.399902,824.900024,1327.900024,251.5,3033.199951,1292.099976
2018/09/19,1199.381104,1226.900024,980.674988,2499.550049,823.599976,1332.900024,252.600006,2979.949951,1291.349976
2018/09/21,1206.067627,1180.199951,985.125,2379.399902,800.599976,1329.699951,250.350006,2895.375,1304.75
2018/09/24,1220.481079,1148.699951,962.849976,2260.800049,791.099976,1318.349976,240.199997,2801,1271.949951
2018/09/25,1219.044678,1183.349976,976.200012,2299.199951,796.849976,1319.050049,240.800003,2886.925049,1289.900024
2018/09/26,1239.649414,1169.400024,984.099976,2315.550049,814.700012,1332.650024,233.350006,2840.949951,1282
2018/09/27,1241.977295,1142.449951,988.075012,2204.199951,821.450012,1309.900024,225.25,2849.899902,1287.5
2018/09/28,1246.137817,1141.599976,1003.025024,2168,805.599976,1272.099976,223.699997,2911.75,1293.300049
2018/10/01,1220.134399,1122,1017.724976,2208.5,809.75,1248.099976,229.350006,2921.774902,1279.800049
2018/10/03,1193.78418,1098.25,1015.575012,2232.199951,794.5,1245.449951,227.600006,2869.699951,1251.75
2018/10/04,1111.712036,1074.5,978.875,2179.149902,776.700012,1257.900024,223.25,2812.675049,1224.699951
2018/10/05,1039.001343,1052.199951,982.650024,2023.300049,792.099976,1227.400024,216.25,2723.850098,1209.5
2018/10/08,1098.982788,1104.300049,972.5,1974.849976,813.549988,1215.349976,212.350006,2771.75,1247.800049
2018/10/09,1079.814453,1108.449951,970.299988,2060.850098,749.5,1221.050049,184.350006,2755.625,1201.400024
2018/10/10,1091.751343,1137.75,983.575012,2270.949951,788.549988,1250.650024,188.75,2854.25,1225.949951
2018/10/11,1077.585571,1115.550049,968.775024,2162.100098,778.900024,1225.849976,182.949997,2785.100098,1219.050049
2018/10/12,1115.97168,1167.150024,990.924988,2287.350098,805.150024,1235.25,183.75,2878.75,1261.199951
2018/10/15,1129.047729,1170.449951,1004.025024,2306.199951,807.200012,1216.400024,184.350006,2835.800049,1250.300049
2018/10/16,1152.871948,1175.75,996.375,2308.850098,810.599976,1224.650024,185.850006,2850.25,1267.599976
2018/10/17,1140.489258,1176,987.299988,2150.5,800.099976,1211.900024,179.949997,2770.524902,1259
2018/10/19,1090.95874,1198.949951,983.875,2140.5,788.700012,1206.050049,174.699997,2781.75,1235.400024
2018/10/22,1052.671753,1164,999.450012,2115.350098,774.799988,1206.599976,170.75,2790.074951,1200.400024
2018/10/23,1044.796387,1174.449951,992.424988,2083.350098,778.200012,1200.699951,170.649994,2742.274902,1138.449951
2018/10/24,1035.93042,1177.099976,996.125,2311.800049,791.599976,1218.900024,170.649994,2680.074951,1186.900024
2018/10/25,1021.120789,1185.800049,984.400024,2335,791.25,1201.550049,165.350006,2654.649902,1200.050049
2018/10/26,1035.088379,1158.599976,980.599976,2338.899902,806.900024,1197.449951,168.5,2660.25,1190.300049
2018/10/29,1077.585571,1138.099976,963.150024,2380.449951,829.75,1261.300049,175.350006,2699.125,1196.050049
2018/10/30,1047.074829,1123.800049,956.375,2356.350098,830.5,1271.25,177.25,2723.949951,1196.300049
2018/10/31,1051.284912,1119.150024,955.875,2382.550049,844.599976,1297.5,179.100006,2822.050049,1230.400024
2018/11/01,1046.331787,1109.550049,956.099976,2418.100098,854.450012,1326.75,179.449997,2791.524902,1217.800049
2018/11/02,1064.806641,1133.199951,974.724976,2383.300049,871,1358.199951,190.300003,2800.5,1247
2018/11/05,1080.062134,1129.449951,978,2359.399902,863.700012,1350.150024,189.800003,2857.25,1244.050049
2018/11/06,1093.732544,1125.300049,973.275024,2339.75,846.25,1363.849976,193.25,2860.625,1238.5
2018/11/07,1100.270508,1134.300049,978.974976,2348.399902,850.150024,1365.949951,194.850006,2905.225098,1250.949951
2018/11/09,1083.182495,1135.550049,972.700012,2375.350098,847.650024,1368.599976,195.25,2873.225098,1295.599976
2018/11/12,1069.858765,1153.699951,960.525024,2277.600098,894.75,1367.199951,186.050003,2878.774902,1278.800049
2018/11/13,1089.126221,1165.900024,963.875,2285,897.5,1391.099976,179.5,2906.274902,1284.900024
2018/11/14,1087.640259,1129.900024,978.875,2293.949951,892.200012,1384.699951,176.800003,2885.375,1320.550049
2018/11/15,1086.550537,1162.25,987.575012,2341.300049,920.799988,1398.5,180.199997,2909.074951,1318.300049
2018/11/16,1116.813721,1168.599976,1002.150024,2402.100098,921.349976,1399.050049,179.899994,2973.824951,1321.300049
2018/11/19,1139.201538,1175.25,1006.950012,2360.949951,920.549988,1417.199951,184.600006,2994.774902,1312.150024
2018/11/20,1126.719849,1169.949951,1006.224976,2380.100098,915.450012,1413.099976,183.75,2944.350098,1306.849976
2018/11/21,1102.449829,1176.699951,1009.375,2430.550049,926.549988,1402.099976,184.149994,3002.324951,1324.199951
2018/11/22,1092.494263,1170.599976,1002.75,2381.5,915.75,1410.150024,182.550003,3004.350098,1314.400024
2018/11/26,1099.329468,1170.550049,1024.900024,2394.600098,916.400024,1422,181.75,3004.024902,1349.5
2018/11/27,1117.606201,1173.550049,1032,2435.449951,914.299988,1431.599976,180.050003,3017.524902,1339.599976
2018/11/28,1141.82666,1160.25,1044.625,2412.550049,922.950012,1403.400024,174.449997,2980.875,1324.25
2018/11/29,1157.527832,1212.949951,1065.525024,2506.5,931.400024,1422.449951,177.25,3032.350098,1350.300049
2018/11/30,1156.58667,1233.949951,1064.224976,2537.699951,927.099976,1432.5,171.949997,3169.75,1345.949951
2018/12/03,1145.590942,1226.099976,1056.650024,2508.649902,936.25,1427.5,175.449997,3094.5,1338.699951
2018/12/04,1141.479858,1225.300049,1042.775024,2543.550049,923.799988,1419.900024,175.75,3093.100098,1329.449951
2018/12/05,1144.303101,1211.5,1049.599976,2494.100098,920.25,1394.800049,169.199997,3093,1329.5
2018/12/06,1113.098877,1180.25,1048.525024,2432.399902,905.75,1379.5,162.649994,2986.350098,1295.099976
2018/12/07,1123.153687,1279.650024,1053.800049,2486.350098,916.599976,1399.900024,162.399994,3005.350098,1318.650024
2018/12/10,1080.012573,1198.349976,1044.375,2395.550049,907.099976,1367.75,157.100006,2980.649902,1274.199951
2018/12/11,1087.244019,1218.699951,1029.775024,2426.75,933.150024,1361.400024,158.100006,2997.199951,1323.599976
2018/12/12,1100.072388,1237.150024,1042.650024,2493.949951,929.950012,1400.300049,164.100006,3056.5,1330.900024
2018/12/13,1096.654785,1264.400024,1050.650024,2489.100098,944.150024,1426.449951,166.850006,3143.199951,1320.199951
2018/12/14,1101.75647,1255.949951,1047.849976,2486.350098,931.5,1411.400024,166.949997,3135.75,1340.949951
2018/12/17,1119.290283,1222.449951,1065.099976,2474.399902,935.299988,1408,173.949997,3163.199951,1335.849976
2018/12/18,1125.729248,1237.099976,1067.724976,2532.199951,933,1428.5,174.75,3168.699951,1355.699951
2018/12/19,1126.125488,1225.650024,1061.724976,2596.899902,929.200012,1434.75,173.899994,3228.850098,1400.25
2018/12/20,1117.853882,1236.300049,1068.724976,2591.399902,926.75,1450.800049,176.399994,3170.850098,1425.800049
2018/12/21,1089.869141,1227.199951,1055.574951,2591.25,900.049988,1420,176.25,3119.800049,1388.199951
2018/12/24,1078.922852,1238.5,1040.324951,2564.899902,879.849976,1404.800049,172.5,3100.550049,1357.050049
2018/12/26,1088.036499,1248.150024,1061.175049,2567.399902,889.150024,1422.650024,170.899994,3088.949951,1363
2018/12/27,1109.681274,1240.25,1052.525024,2587.149902,887.650024,1425.050049,168.25,3075.399902,1372.5
2018/12/28,1114.981079,1241.349976,1061.449951,2634.800049,922.700012,1439.400024,170.850006,3098.5,1366
2018/12/31,1110.721436,1256.5,1060.849976,2645.149902,931,1437.550049,172.699997,3115.399902,1373.050049
2019/01/01,1110.473877,1250.449951,1074.050049,2656.850098,928,1441.900024,173.449997,3103.050049,1371.550049
2019/01/02,1096.010864,1240.599976,1064.25,2614.050049,932.150024,1425.5,168.550003,3116.850098,1383.300049
2019/01/03,1082.489136,1235.25,1055.900024,2586.199951,931.200012,1395,166.050003,3135.899902,1388.300049
2019/01/04,1088.33374,1247.949951,1058.724976,2576.050049,928.450012,1388.050049,170.949997,3122.699951,1385.849976
2019/01/07,1094.376465,1246.599976,1060.324951,2553.600098,944.049988,1383.800049,175.350006,3143.800049,1396
2019/01/08,1094.277344,1228.900024,1051.5,2537.050049,946.150024,1382.199951,179.949997,3089.550049,1401.25
2019/01/09,1100.320068,1238.25,1058.400024,2524.350098,952.950012,1386.050049,183.050003,3092.649902,1402
2019/01/10,1097.100586,1219.550049,1054.25,2514.649902,966.700012,1392.599976,185.75,3088.949951,1396.349976
2019/01/11,1087.739258,1223.199951,1055.949951,2514.199951,959.299988,1369.599976,180.300003,3096.850098,1403.650024
2019/01/14,1086.501099,1211.75,1050.824951,2544.800049,957.5,1333.900024,182.399994,3113.649902,1388.599976
2019/01/15,1119.042603,1213.400024,1060.949951,2604.199951,968.299988,1340.900024,185.350006,3183.899902,1405.949951
2019/01/16,1125.233887,1202.75,1060.099976,2569.850098,961.200012,1342.150024,185.449997,3175.75,1389.75
2019/01/17,1123.797485,1219.949951,1066.150024,2535.899902,961.549988,1346.050049,184.899994,3207.100098,1389.599976
2019/01/18,1173.229004,1240.199951,1065.125,2542.899902,960.950012,1317.900024,183.300003,3171.350098,1400.449951
2019/01/21,1226.078003,1267.599976,1074.074951,2594.199951,962.75,1314.550049,181.5,3148.399902,1422.099976
2019/01/22,1223.552002,1291.75,1067.925049,2621.899902,982.650024,1301.150024,180.850006,3153.649902,1406.949951
2019/01/23,1214.785034,1276.5,1052.699951,2634.350098,962.150024,1301.449951,180.25,3203.850098,1396.550049
2019/01/24,1235.73645,1267.75,1051.125,2635.649902,969.650024,1295.349976,175.399994,3216.850098,1401.849976
2019/01/25,1234.300049,1266.150024,1048,2599.550049,978,1285.449951,173.25,3206.649902,1372.150024
2019/01/28,1218.004517,1260.449951,1042.074951,2458.5,958.650024,1300.449951,172.300003,3203.449951,1379.5
2019/01/29,1199.281982,1251.400024,1028.800049,2515.550049,966.099976,1278.050049,173.600006,3180.050049,1393.300049
2019/01/30,1184.472412,1222.199951,1017.349976,2595.5,968.900024,1294.449951,174.600006,3208.800049,1390.400024
2019/01/31,1215.627075,1255.75,1039.974976,2574.850098,995.799988,1314.300049,181.199997,3197.699951,1412.599976
2019/02/01,1238.213013,1255.699951,1045.224976,2628.399902,991.549988,1324.599976,181.649994,3251,1457.199951
2019/02/04,1278.778442,1272.199951,1052.449951,2594.449951,1025.75,1307.400024,180.25,3266,1446.349976
2019/02/05,1279.422363,1279.150024,1057.025024,2603.600098,1066.699951,1304.599976,175.800003,3167.050049,1450.349976
2019/02/06,1297.946777,1279.5,1061.324951,2711.25,1059.050049,1314.400024,178.5,3181.399902,1469.400024
2019/02/07,1278.283203,1284.550049,1058.625,2696.600098,1056.800049,1296.050049,182.850006,3214.100098,1472.449951
2019/02/08,1265.702393,1299.400024,1061.324951,2707.149902,1053.25,1261.75,150.699997,3110,1448.800049
2019/02/11,1241.481934,1301.550049,1069.824951,2657.199951,1056.400024,1246.5,152.649994,3107.550049,1437.099976
2019/02/12,1244.602417,1298.650024,1064.849976,2621.800049,1066.25,1246.849976,151.800003,3008.600098,1452.099976
2019/02/14,1212.704712,1286.800049,1055.099976,2609.199951,1042.25,1227.599976,159.850006,2924.600098,1399.199951
2019/02/15,1232.764648,1283.650024,1050.324951,2561.100098,1039,1243.099976,161.649994,2858.350098,1393.599976
2019/02/18,1208.643311,1277.050049,1044.949951,2549.449951,1027.349976,1244.5,162.899994,2911.699951,1380.050049
2019/02/19,1204.680786,1280.449951,1042.025024,2559.800049,1028.800049,1258.300049,163.75,2873.550049,1377.849976
2019/02/20,1222.759521,1289.75,1054.175049,2606.149902,1032.75,1276.550049,164.800003,2922.300049,1396.900024
2019/02/21,1235.19165,1289.150024,1057.949951,2654.699951,1042.5,1284.099976,169.699997,3001.600098,1397.800049
2019/02/22,1220.778198,1237.900024,1045.724976,2640.399902,1041.599976,1280.349976,174.300003,3012.800049,1397.800049
2019/02/25,1220.72876,1240.949951,1062.699951,2657.75,1043,1275.849976,175.75,3048.199951,1398.25
2019/02/26,1208.79187,1236.150024,1055.324951,2657.75,1038.349976,1265.849976,182.649994,3073.5,1402
2019/02/27,1212.011353,1216.150024,1046.125,2642,1016.25,1284.699951,177.350006,3058.600098,1405.699951
2019/02/28,1219.490479,1213.099976,1038.775024,2649,1025.199951,1292.949951,177.449997,3056.899902,1405.199951
2019/03/01,1214.537354,1225.949951,1041.675049,2660.75,1021.349976,1308.550049,180.300003,3077.25,1392.349976
2019/03/05,1226.028442,1240.449951,1053.550049,2695.149902,1035,1305.800049,194.050003,3068.850098,1403.849976
2019/03/06,1252.923584,1241.300049,1052.125,2766.699951,1055.949951,1317,188.800003,3026.850098,1393.699951
2019/03/07,1258.322388,1237.199951,1063.25,2734.800049,1043.300049,1352.400024,189.300003,3043.850098,1395.449951
2019/03/08,1255.201904,1238.900024,1064.099976,2768.300049,1053.199951,1339.400024,181.199997,3071.199951,1382.349976
2019/03/11,1291.854492,1249.550049,1064.224976,2791.050049,1069.199951,1346.550049,181.850006,3133.449951,1419.800049
2019/03/12,1318.848633,1263.349976,1085.5,2753.050049,1086.449951,1388.900024,184.800003,3135.149902,1428.099976
2019/03/13,1334.648804,1261.25,1113.275024,2828.149902,1078.300049,1378.599976,181.699997,3126.949951,1428.300049
2019/03/14,1328.952881,1268.949951,1112.375,2808.100098,1086.349976,1379.75,179.550003,3149.399902,1434.75
2019/03/15,1309.239746,1325.150024,1126.5,2860.75,1097.25,1396.5,180,3066.550049,1432.550049
2019/03/18,1337.373047,1343.650024,1130.724976,2929.550049,1099.800049,1378.900024,182.25,3123.350098,1445.599976
2019/03/19,1363.624146,1347.75,1133.875,2920.899902,1109.050049,1357.949951,182.850006,3125.399902,1453.900024
2019/03/20,1362.534546,1351.599976,1149.5,2868.600098,1102.349976,1370.900024,180.199997,3088.100098,1456.150024
2019/03/22,1329.151001,1336.25,1138.074951,2836.649902,1102.550049,1394.699951,175.399994,3098.600098,1471.25
2019/03/25,1312.013428,1308.650024,1140.650024,2849.800049,1100.099976,1376.75,171.300003,3090.75,1457.550049
2019/03/26,1354.411499,1342.949951,1155.675049,2934.350098,1115.75,1372.800049,173.100006,3099.149902,1485.050049
2019/03/27,1336.580566,1332.849976,1149.724976,2945.25,1116.5,1366.449951,169.850006,3096.899902,1472.050049
2019/03/28,1347.229614,1340.75,1151.400024,2995.850098,1134.25,1386.699951,170.550003,3096.550049,1497
2019/04/01,1378.780518,1339.400024,1155.900024,3001.449951,1120.349976,1412.199951,187.350006,3049.850098,1492.75
2019/04/02,1376.650757,1339.449951,1147.425049,3055.199951,1111.900024,1409.75,202.949997,2994.199951,1519.300049
2019/04/03,1362.286865,1334.199951,1146.375,3046,1100.5,1378.050049,201.350006,2990.100098,1497.599976
2019/04/04,1340.344849,1322.900024,1141.974976,3039.449951,1106.099976,1368.699951,206.149994,3041.800049,1519
2019/04/05,1341.18689,1335.949951,1152.800049,3114.199951,1106.400024,1373.800049,205.149994,2994.050049,1514.449951
2019/04/08,1316.768311,1343.25,1144.699951,3024.100098,1104.400024,1373.650024,200.550003,2971.5,1496.349976
2019/04/09,1321.919556,1341.449951,1143.625,3008.699951,1098.550049,1375.199951,205.899994,2962.899902,1444.849976
2019/04/10,1318.898193,1349.900024,1118.675049,2998.350098,1100.199951,1371.550049,216.050003,2958.800049,1409.849976
2019/04/11,1334.153564,1343.199951,1128.75,3047.850098,1105.050049,1378,218.199997,2946.050049,1423.150024
2019/04/12,1330.488281,1343.449951,1132.625,3008.800049,1097,1360.900024,215.949997,2984.300049,1438.650024
2019/04/15,1327.56604,1373.849976,1144.400024,3022.25,1090.150024,1356.900024,231.75,2998.449951,1431.550049
2019/04/16,1331.132202,1386.400024,1152.525024,3032.5,1120.050049,1381.400024,230.5,3020.5,1459
2019/04/18,1372.935913,1369.650024,1146.824951,3014.449951,1125.400024,1360.699951,236.25,2997.75,1469.599976
2019/04/22,1332.717163,1356.699951,1134.349976,2991.25,1123.699951,1360.150024,234.850006,3000.149902,1443.349976
2019/04/23,1351.043457,1355.349976,1122.650024,3035.050049,1129.550049,1348.199951,231.649994,2991,1431
2019/04/24,1376.452637,1366.75,1139.875,3093.050049,1149.150024,1360.650024,223.600006,2978.199951,1450.050049
2019/04/25,1359.513184,1360.400024,1131.724976,3081,1141.300049,1355.150024,221.850006,2969.25,1447.949951
2019/04/26,1379.721558,1379.25,1140.474976,3096.850098,1137.5,1358.199951,215.600006,2967.699951,1448.75
2019/04/30,1379.721558,1386.550049,1158.724976,3095.949951,1158.550049,1348.550049,214.300003,2896.050049,1463.150024
2019/05/02,1391.856567,1406.349976,1177.900024,3131.75,1138.150024,1358.75,207.300003,2783.050049,1436.599976
